Unnamed: 0,interview__key,interview__id,shocks__id,v31102b,typeshock,typeshocknum,shockdisinv,savusedshock,insusedshock,pubtransusedshock,borrusedshock,shocks_Group
609,21-39-22-74,708944d470204903810c4981f6c8431b,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,1.0,0.0,1.0,0,agricultural
610,21-39-22-74,708944d470204903810c4981f6c8431b,Drought,1,ภัยแล้ง,11.0,0.0,1.0,0.0,0.0,0,agricultural
611,21-39-22-74,708944d470204903810c4981f6c8431b,Storm,1,พายุ,55.0,0.0,1.0,0.0,1.0,0,agricultural
612,21-39-22-74,708944d470204903810c4981f6c8431b,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,0.0,1.0,0.0,0.0,0,agricultural
613,82-91-79-11,ace95645b6bb468abd90ac1b201e9e9a,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
614,28-31-63-89,b850126f43e140ff96a1e2334f7475f7,Death of household member,1,Death of household member,2.0,,,,,0,demographic
615,28-31-63-89,b850126f43e140ff96a1e2334f7475f7,Drought,1,Drought,11.0,,,,,0,agricultural
616,28-31-63-89,b850126f43e140ff96a1e2334f7475f7,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
617,55-52-65-56,a8c2739f20bb43fdb8df1a9eab6ca347,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
618,55-52-65-56,a8c2739f20bb43fdb8df1a9eab6ca347,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,,,,,0,social
619,55-52-65-56,a8c2739f20bb43fdb8df1a9eab6ca347,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
620,55-52-65-56,a8c2739f20bb43fdb8df1a9eab6ca347,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
621,55-52-65-56,a8c2739f20bb43fdb8df1a9eab6ca347,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
622,13-10-19-87,2584f7a522204793aff236805946949a,Storm,1,Storm,55.0,,,,,0,agricultural
623,23-40-87-51,e206f9c2489249c7b7f8070a29b3e037,Storm,1,Storm,55.0,0.0,0.0,0.0,0.0,0,agricultural
624,21-16-82-49,c52b80663929412a94a017d332b0d6dc,Accident,1,Accident,24.0,,,,,0,demographic
625,77-98-91-19,1f0cae5504654943afcee1f1bdd238c7,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,1.0,0,agricultural
626,13-93-40-42,2ab08e9ae3fe4ac1bd09ee256d6f8255,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
627,29-50-11-22,a691327cf6d843a49e2445991f36e39f,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
628,29-50-11-22,a691327cf6d843a49e2445991f36e39f,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
629,57-03-32-12,9e798a2b679340c89dbb4feefe085143,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
630,12-16-77-90,96aba16bb3bd4801ada6a594f409f388,Drought,1,Drought,11.0,,,,,0,agricultural
631,12-16-77-90,96aba16bb3bd4801ada6a594f409f388,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
632,52-44-54-50,e3ea8906a9ba425d8a3645b3f21ebfcb,Collapse of business,1,ธุรกิจไม่สามารถดำเนินการต่อไปได้,18.0,,,,,0,economics
633,29-03-83-74,e9a550ffa5bb4fa6b6f01dfa62534431,Illness of household member,3,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,0.0,3.0,0.0,0.0,0,demographic
634,29-03-83-74,e9a550ffa5bb4fa6b6f01dfa62534431,Drought,1,ภัยแล้ง,11.0,0.0,1.0,0.0,0.0,0,agricultural
635,29-03-83-74,e9a550ffa5bb4fa6b6f01dfa62534431,Storm,2,พายุ,55.0,0.0,2.0,0.0,2.0,0,agricultural
636,63-61-93-18,3242735c4ace42c38c7da35301f9c2f6,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
637,35-20-52-34,5ce301ba7d8248ef89197c6de4d1f062,Illness of household member,1,Illness of household member,1.0,0.0,0.0,0.0,1.0,0,demographic
638,66-94-21-04,7974b86aa66d471c9862a25259fcda74,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
639,23-46-21-85,f22fc245eb7b4ed680f4e8268288238c,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
640,15-16-23-28,7ce3def903f5474f9a34338f0eb0c43c,Drought,1,Drought,11.0,,,,,0,agricultural
641,81-11-83-45,7207e4240ed94df59a8d53cb8f1a9397,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
642,81-11-83-45,7207e4240ed94df59a8d53cb8f1a9397,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
643,61-99-37-98,06fc3c8368b1454f906c09420216f9fb,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
644,61-99-37-98,06fc3c8368b1454f906c09420216f9fb,Drought,1,Drought,11.0,,,,,0,agricultural
645,82-79-23-64,d5966985e26f4092ad68c5db24cb7349,Collapse of business,1,Collapse of business,18.0,0.0,0.0,0.0,0.0,0,economics
646,93-50-93-70,7335dd664c1b42edbdeb896806aac72b,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
647,42-71-49-37,9a608357be3b4db8997a95b54a2c30d4,Death of household member,1,Death of household member,2.0,0.0,1.0,0.0,0.0,0,demographic
648,42-71-49-37,9a608357be3b4db8997a95b54a2c30d4,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,0.0,1.0,0.0,0.0,0,social
649,42-71-49-37,9a608357be3b4db8997a95b54a2c30d4,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
650,42-71-49-37,9a608357be3b4db8997a95b54a2c30d4,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,1.0,0,agricultural
651,33-29-81-00,d5985c21797649539c9332e63154227b,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
652,55-44-89-88,a7770f9a9c0f4960933e0c4f1e9c8d20,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
653,55-44-89-88,a7770f9a9c0f4960933e0c4f1e9c8d20,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
654,55-44-89-88,a7770f9a9c0f4960933e0c4f1e9c8d20,Job loss,1,Job loss,62.0,,,,,0,economics
655,38-71-56-35,2e2db9d045344b63a5cda17168e9517f,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
656,38-71-56-35,2e2db9d045344b63a5cda17168e9517f,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
657,38-71-56-35,2e2db9d045344b63a5cda17168e9517f,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,1.0,0.0,0.0,0,agricultural
658,51-42-53-34,494dcb4ded12439f8429c47a080da667,Drought,1,Drought,11.0,,,,,0,agricultural
659,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,Drought,1,Drought,11.0,,,,,0,agricultural
660,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
661,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
662,84-89-39-74,6581f7d0d0214d73964ed18b27ec4208,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
663,32-72-20-23,6da9ecacf43c4a25b1dad246c35f9551,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
664,71-89-74-97,0220f01d730a4851b32a9fafc46f4f33,Accident,1,Accident,24.0,,,,,0,demographic
665,75-76-29-57,c3d9c324651b4bd2a3cdc307b1568b97,Drought,1,Drought,11.0,,,,,0,agricultural
666,70-99-64-81,f9c6a7c92a3a4da9a2da73b7a2c717e9,Death of household member,1,Death of household member,2.0,,,,,0,demographic
667,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,Death of household member,1,Death of household member,2.0,,,,,0,demographic
668,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
669,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,Drought,1,Drought,11.0,,,,,0,agricultural
670,73-93-96-82,efbde3012b68493ab96b63a1b7c16920,Accident,1,อุบัติเหตุ,24.0,0.0,0.0,0.0,0.0,1,demographic
671,27-22-13-40,78fe694699f140f8aa6871c0807b00ee,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
672,27-22-13-40,78fe694699f140f8aa6871c0807b00ee,Storm,1,Storm,55.0,,,,,0,agricultural
673,48-75-34-65,735e5fef1d0e465aaee5aa2d8d2287b2,Flooding on the house/homestead,1,น้ำท่วมครัวเรือน/ที่อยู่อาศัย,77.0,,,,,0,economics
674,88-96-76-32,c28de82661b545ca94192ac73fbcfeb8,Accident,1,Accident,24.0,0.0,0.0,0.0,0.0,0,demographic
675,56-79-44-29,d2b8ea3be9a64caa8ec5e58cd49220c6,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
676,36-48-04-10,06e76b5d0d374dc0ba007f4db7820ec2,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
677,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
678,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,Strong decrease of prices for Output,2,Strong decrease of prices for Output,21.0,0.0,2.0,0.0,0.0,0,agricultural
679,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,Strong increase of prices for Input,2,Strong increase of prices for Input,22.0,0.0,2.0,0.0,0.0,0,agricultural
680,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,1.0,0,agricultural
681,39-51-76-36,865b7e64952e448393ba788292b91270,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
682,40-01-75-27,577f58810945421c9aa8366d4e1308f2,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
683,63-04-42-60,fee025f041d7445c9116313a660fb56f,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
684,63-04-42-60,fee025f041d7445c9116313a660fb56f,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
685,14-89-02-19,0faa5690b77e4a6fbccfe606ce3bf368,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
686,14-89-02-19,0faa5690b77e4a6fbccfe606ce3bf368,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
687,27-57-00-49,7493bd12741e4169a55f897889ef34a9,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
688,27-57-00-49,7493bd12741e4169a55f897889ef34a9,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
689,35-53-03-72,0121728ba8de4fc89aa96c53f82fc574,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,0.0,0.0,0.0,0.0,0,economics
690,41-57-56-68,cb8adbd1a9da41c183f93d7d99c51108,House damage,1,House damage,6.0,,,,,0,economics
691,36-70-64-83,1c9c416d351b489f84a8379ddaf5514c,Accident,1,Accident,24.0,0.0,1.0,0.0,0.0,1,demographic
692,29-41-87-00,a1222827865541769984863304b62282,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
693,46-99-11-85,8bbe299ff685478bb5af6ec792dd7198,Drought,2,Drought,11.0,,,,,0,agricultural
694,46-99-11-85,8bbe299ff685478bb5af6ec792dd7198,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
695,25-62-86-77,9ef15696eb9046d2af3caf6edb06f597,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
696,11-41-48-45,bb0b344d9bb44e638b72ed138b6f8e90,Illness of household member,1,Illness of household member,1.0,0.0,1.0,0.0,0.0,1,demographic
697,72-42-55-73,3d4c747202ff4195b4168e1b5c7c7e0e,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
698,73-73-90-18,d8ce3db944b34b3f9a2b329f85fb08b8,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
699,73-73-90-18,d8ce3db944b34b3f9a2b329f85fb08b8,Drought,2,Drought,11.0,0.0,0.0,0.0,2.0,0,agricultural
700,24-87-66-46,1bffd6347ba84873882b806c2ddab2bd,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
701,62-42-80-51,36c3897ab088419287d2359f0a36be74,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
702,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
703,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
704,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,Drought,1,Drought,11.0,,,,,0,agricultural
705,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
706,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
707,81-43-26-04,ce042bea9f364270b14f72e8df58a245,Household member left the household,1,Household member left the household,3.0,,,,,0,others
708,52-38-21-89,bd9774079f544aff97fb822392040c6c,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,1.0,0,agricultural
709,46-70-75-88,6c4fe5abc32e457aa48dc38469ce8f0c,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
710,46-70-75-88,6c4fe5abc32e457aa48dc38469ce8f0c,Death of household member,1,Death of household member,2.0,,,,,0,demographic
711,65-93-46-12,9baa6dad87fc49a08d081298769a8117,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
712,65-93-46-12,9baa6dad87fc49a08d081298769a8117,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,0.0,0.0,1.0,0,agricultural
713,65-93-46-12,9baa6dad87fc49a08d081298769a8117,Job loss,1,Job loss,62.0,,,,,0,economics
714,65-93-46-12,9baa6dad87fc49a08d081298769a8117,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
715,85-31-21-41,2290aa5fdb9042c0855a5965e4fd4e09,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
716,07-14-96-18,a598f60fa3a64aa18f1e762e7438e35d,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
717,55-61-02-22,e38bc72148d5451bbbe181e3c09dac03,Drought,1,Drought,11.0,,,,,0,agricultural
718,23-12-85-82,489cd38e8d974879a1412fe276fe4291,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,0.0,0.0,0.0,0.0,0,agricultural
719,40-23-29-99,747f78c9e79b45da86b615f8ace4f3e8,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,,,,,0,economics
720,40-23-29-99,747f78c9e79b45da86b615f8ace4f3e8,Storm,1,พายุ,55.0,,,,,0,agricultural
721,44-33-88-37,e3e3729a229f46048dfc17b705aea4a7,Drought,1,Drought,11.0,,,,,0,agricultural
722,44-33-88-37,e3e3729a229f46048dfc17b705aea4a7,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
723,68-62-99-55,ec0d62389798464c831e8b3045d100cb,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,0.0,0.0,1.0,0,agricultural
724,68-62-99-55,ec0d62389798464c831e8b3045d100cb,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
725,95-07-32-33,95a99c3588e74ce89247bde3821a13cf,Death of household member,1,Death of household member,2.0,,,,,0,demographic
726,37-54-27-07,1a20e6fefaf745e681c6aa0a28aba213,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
727,19-54-50-97,cd9f7ac587b14c03ae637cf79633c5be,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
728,19-54-50-97,cd9f7ac587b14c03ae637cf79633c5be,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
729,47-95-63-30,ff84d2f8573e4c7e90adb89f0063a122,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
730,47-95-63-30,ff84d2f8573e4c7e90adb89f0063a122,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,,,,,0,social
731,47-95-63-30,ff84d2f8573e4c7e90adb89f0063a122,Conflict with neighbours in the village,1,มีปัญหากับเพื่อนบ้านในหมู่บ้าน,8.0,,,,,0,social
732,47-95-63-30,ff84d2f8573e4c7e90adb89f0063a122,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
733,85-96-19-06,52c70d82f1d84eb783690df538fb5a74,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
734,54-59-73-89,8d257971ba82492f9112bdf1744d7821,Death of household member,1,Death of household member,2.0,0.0,1.0,0.0,0.0,0,demographic
735,54-59-73-89,8d257971ba82492f9112bdf1744d7821,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,0.0,1.0,0.0,0.0,0,social
736,63-41-46-60,1e5f930395544345ad1415d9a346eeff,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,0.0,0.0,0.0,0.0,0,demographic
737,63-41-46-60,1e5f930395544345ad1415d9a346eeff,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
738,63-41-46-60,1e5f930395544345ad1415d9a346eeff,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
739,63-41-46-60,1e5f930395544345ad1415d9a346eeff,Storm,1,พายุ,55.0,,,,,0,agricultural
