,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127
718,51-42-53-34,494dcb4ded12439f8429c47a080da667,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,90,Medium,10000.0,1000.0,none,11000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,
719,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,60,Medium,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,
720,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,No impact,,,,0.0,most HH in village / commune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
721,28-50-09-30,26b3dd4a8cad47d499001084eb6f8194,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,High,none,6000.0,none,6000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
722,84-89-39-74,6581f7d0d0214d73964ed18b27ec4208,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,September,30,Medium,none,2000.0,none,2000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-09-01T00:00:00,2021.0,1,0,0,0,0,0,0,
723,32-72-20-23,6da9ecacf43c4a25b1dad246c35f9551,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,March,40,High,none,2000.0,5000.0,7000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2021-03-01T00:00:00,2021.0,0,0,0,0,1,0,0,
724,71-89-74-97,0220f01d730a4851b32a9fafc46f4f33,24,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,June,30,Low,none,200.0,none,200.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2021-06-01T00:00:00,2021.0,1,0,0,0,0,0,0,
725,75-76-29-57,c3d9c324651b4bd2a3cdc307b1568b97,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,30,Low,30000.0,none,none,30000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-04-01T00:00:00,2020.0,0,0,0,0,1,0,0,
726,70-99-64-81,f9c6a7c92a3a4da9a2da73b7a2c717e9,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,April,3,Medium,5000.0,10000.0,100000.0,115000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2021-04-01T00:00:00,2021.0,0,0,0,1,1,0,0,
727,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,2,0,No,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,0.0,2022,January,7,Medium,none,100000.0,none,100000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
728,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,January,7,Medium,none,100000.0,none,100000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2021-01-01T00:00:00,2021.0,1,0,0,0,0,0,0,
729,31-26-03-35,52e6f9fb6d3a4f6496fe2d165452e786,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,15,Medium,15000.0,none,none,15000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,20.0,##N/A##,2020.0,1,0,0,0,0,0,0,
730,73-93-96-82,efbde3012b68493ab96b63a1b7c16920,24,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,March,7,Medium,34500.0,none,none,34500.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2022-03-01T00:00:00,2022.0,0,1,0,0,0,0,0,
731,27-22-13-40,78fe694699f140f8aa6871c0807b00ee,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,June,5,Medium,20000.0,none,none,20000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2019-06-01T00:00:00,2019.0,1,0,0,0,0,0,0,
732,27-22-13-40,78fe694699f140f8aa6871c0807b00ee,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,May,5,Medium,1000.0,none,none,1000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,2020-05-01T00:00:00,2020.0,1,0,0,0,0,0,0,
733,48-75-34-65,735e5fef1d0e465aaee5aa2d8d2287b2,77,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,October,10,Low,none,700.0,none,700.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,2019-10-01T00:00:00,2019.0,1,0,0,0,0,0,0,
734,88-96-76-32,c28de82661b545ca94192ac73fbcfeb8,24,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,1,Medium,none,7000.0,none,7000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,3.0,2021-11-01T00:00:00,2021.0,0,0,0,0,1,0,0,
735,56-79-44-29,d2b8ea3be9a64caa8ec5e58cd49220c6,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,5,Medium,1000.0,500.0,1000.0,2500.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2021-11-01T00:00:00,2021.0,0,0,0,0,1,0,0,
736,36-48-04-10,06e76b5d0d374dc0ba007f4db7820ec2,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
737,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,30,Medium,30000.0,2000.0,none,32000.0,some other HH,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2020-10-01T00:00:00,2020.0,0,0,0,1,1,0,0,
738,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,March,20,Low,none,1000.0,none,1000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2020-03-01T00:00:00,2020.0,1,0,0,0,0,0,0,
739,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,21,1,No,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2020,July,30,Medium,1800.0,none,none,1800.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2020-07-01T00:00:00,2020.0,1,0,0,0,0,0,0,
740,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,September,30,Low,2000.0,none,none,2000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2021-09-01T00:00:00,2021.0,1,0,0,0,0,0,0,
741,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,22,1,No,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2021,November,25,Low,1000.0,none,none,1000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,15.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
742,66-73-41-24,268f0a7cef934c058995e6fd9c2bc07d,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,20,Medium,2000.0,1400.0,none,3400.0,some other HH,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2021-05-01T00:00:00,2021.0,0,0,0,1,1,0,0,
743,39-51-76-36,865b7e64952e448393ba788292b91270,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,60,Medium,10000.0,1000.0,none,11000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2020.0,1,0,0,0,0,0,0,
744,40-01-75-27,577f58810945421c9aa8366d4e1308f2,3,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2019,May,Still going on,Medium,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2019-05-01T00:00:00,2019.0,1,0,0,0,0,0,0,
745,63-04-42-60,fee025f041d7445c9116313a660fb56f,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,Still going on,Medium,10000.0,none,none,10000.0,most HH in village / commune,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,##N/A##,2021.0,0,0,0,1,0,0,0,
746,63-04-42-60,fee025f041d7445c9116313a660fb56f,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,Medium,none,7000.0,none,7000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
747,14-89-02-19,0faa5690b77e4a6fbccfe606ce3bf368,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,30,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-06-01T00:00:00,2021.0,1,0,0,0,0,0,0,
748,14-89-02-19,0faa5690b77e4a6fbccfe606ce3bf368,21,0,No,1.0,6.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,12000.0,none,none,12000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
749,27-57-00-49,7493bd12741e4169a55f897889ef34a9,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,Medium,3000.0,none,none,3000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
750,27-57-00-49,7493bd12741e4169a55f897889ef34a9,22,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,none,2700.0,none,2700.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
751,35-53-03-72,0121728ba8de4fc89aa96c53f82fc574,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,730,Medium,none,none,none,0.0,some other HH,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ยื่นโครงการของบ้านยากไร้,No,1.0,##N/A##,2020.0,0,0,0,1,0,0,0,
752,41-57-56-68,cb8adbd1a9da41c183f93d7d99c51108,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,August,2,Medium,none,500.0,500.0,1000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2019-08-01T00:00:00,2019.0,0,0,0,0,1,0,0,
753,36-70-64-83,1c9c416d351b489f84a8379ddaf5514c,24,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,1,Low,none,5000.0,none,5000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2021-11-01T00:00:00,2021.0,0,1,0,0,0,0,0,
754,29-41-87-00,a1222827865541769984863304b62282,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,May,30,Medium,none,1000.0,1000.0,2000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,20.0,2019-05-01T00:00:00,2019.0,0,0,0,0,1,0,0,
755,46-99-11-85,8bbe299ff685478bb5af6ec792dd7198,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,June,20,Low,8000.0,none,none,8000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,25.0,2020-06-01T00:00:00,2020.0,0,0,0,0,1,0,0,
756,46-99-11-85,8bbe299ff685478bb5af6ec792dd7198,11,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2021,July,15,Low,6000.0,none,none,6000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,25.0,2021-07-01T00:00:00,2021.0,0,0,0,0,1,0,0,
757,46-99-11-85,8bbe299ff685478bb5af6ec792dd7198,21,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,Low,12000.0,none,none,12000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
758,25-62-86-77,9ef15696eb9046d2af3caf6edb06f597,2,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,January,7,High,none,60000.0,none,60000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-01-01T00:00:00,2021.0,0,0,0,0,1,0,0,
759,11-41-48-45,bb0b344d9bb44e638b72ed138b6f8e90,1,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,1,Low,none,15000.0,none,15000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,14.0,##N/A##,2021.0,1,0,0,0,0,0,0,
760,72-42-55-73,3d4c747202ff4195b4168e1b5c7c7e0e,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,Medium,none,2000.0,none,2000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
761,73-73-90-18,d8ce3db944b34b3f9a2b329f85fb08b8,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,1,Low,120000.0,none,none,120000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
762,73-73-90-18,d8ce3db944b34b3f9a2b329f85fb08b8,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,August,60,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2020-08-01T00:00:00,2020.0,1,0,0,0,0,0,0,
763,73-73-90-18,d8ce3db944b34b3f9a2b329f85fb08b8,11,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2021,August,60,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2021-08-01T00:00:00,2021.0,1,0,0,0,0,0,0,
764,24-87-66-46,1bffd6347ba84873882b806c2ddab2bd,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,August,30,High,none,none,24300.0,24300.0,most HH in province,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,14.0,2019-08-01T00:00:00,2019.0,0,0,0,1,1,0,0,
765,62-42-80-51,36c3897ab088419287d2359f0a36be74,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,February,Still going on,High,none,none,none,0.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-02-01T00:00:00,2022.0,1,0,0,0,0,0,0,
766,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,March,3,Low,120000.0,none,none,120000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-03-01T00:00:00,2021.0,1,0,0,0,0,0,0,
767,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,July,30,Low,80000.0,none,none,80000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-07-01T00:00:00,2021.0,1,0,0,0,0,0,0,
768,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,30,Medium,5000.0,none,none,5000.0,most HH in province,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-07-01T00:00:00,2020.0,1,0,0,0,0,0,0,
769,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,21,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,90,High,50000.0,none,none,50000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
770,86-45-84-20,a636c4cf880a4a6a81528b8b1f9b9549,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,March,60,High,90000.0,none,none,90000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,100.0,2021-03-01T00:00:00,2021.0,1,0,0,0,0,0,0,
771,81-43-26-04,ce042bea9f364270b14f72e8df58a245,3,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,1,Low,none,500.0,none,500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
